"slicenum","time","condition","censor","subnum","subgroup","run","cc200_LR_Thalamus","cc200_L_Thalamus","cc200_R_Thalamus","cc200_Thalamus"
83,NA,NA,1,"8214","control","Pulse60",99.5952,99.7276,99.9078,99.5952
84,NA,NA,1,"8214","control","Pulse60",100.41,100.589,100.407,100.41
85,NA,NA,1,"8214","control","Pulse60",99.1706,99.0812,99.5502,99.1706
86,NA,NA,1,"8214","control","Pulse60",99.4742,99.0157,100.057,99.4742
87,NA,NA,1,"8214","control","Pulse60",100.236,100.462,100.179,100.236
88,NA,NA,1,"8214","control","Pulse60",100.884,101.489,100.817,100.884
89,NA,NA,1,"8214","control","Pulse60",101.396,102.464,100.862,101.396
90,NA,NA,1,"8214","control","Pulse60",101.893,103.179,100.923,101.893
91,NA,NA,1,"8214","control","Pulse60",101.744,102.803,101.287,101.744
92,NA,NA,1,"8214","control","Pulse60",100.613,100.996,100.514,100.613
93,NA,NA,1,"8214","control","Pulse60",101.134,101.821,100.973,101.134
94,NA,NA,1,"8214","control","Pulse60",100.996,101.837,100.751,100.996
95,NA,NA,1,"8214","control","Pulse60",101.005,101.669,100.368,101.005
96,NA,NA,1,"8214","control","Pulse60",101.202,101.962,100.697,101.202
97,NA,NA,1,"8214","control","Pulse60",100.254,100.805,99.835,100.254
98,NA,NA,1,"8214","control","Pulse60",100.571,100.872,100.42,100.571
99,NA,NA,1,"8214","control","Pulse60",100.167,100.422,100.08,100.167
100,NA,NA,1,"8214","control","Pulse60",99.7919,99.6977,99.8697,99.7919
101,NA,NA,1,"8214","control","Pulse60",98.7356,98.5925,98.8578,98.7356
102,NA,NA,1,"8214","control","Pulse60",98.6389,97.9728,99.31,98.6389
103,NA,NA,1,"8214","control","Pulse60",98.5548,97.8708,99.0794,98.5548
104,NA,NA,1,"8214","control","Pulse60",98.3687,97.7803,99.1471,98.3687
105,NA,NA,1,"8214","control","Pulse60",98.8208,97.8821,99.6272,98.8208
106,NA,NA,1,"8214","control","Pulse60",98.4996,97.8101,99.7768,98.4996
107,NA,NA,1,"8214","control","Pulse60",99.8711,99.6926,100.408,99.8711
108,NA,NA,1,"8214","control","Pulse60",100.358,100.951,100.265,100.358
109,NA,NA,1,"8214","control","Pulse60",100.268,100.678,100.16,100.268
110,NA,NA,1,"8214","control","Pulse60",99.0874,98.7204,99.1945,99.0874
111,NA,NA,1,"8214","control","Pulse60",99.0391,98.4527,99.5468,99.0391
112,NA,NA,1,"8214","control","Pulse60",98.9282,98.2022,99.2468,98.9282
113,NA,NA,1,"8214","control","Pulse60",99.8591,99.6736,99.9876,99.8591
114,NA,NA,1,"8214","control","Pulse60",100.616,101.069,100.535,100.616
115,NA,NA,1,"8214","control","Pulse60",101.574,102.335,101,101.574
116,NA,NA,1,"8214","control","Pulse60",100.977,101.431,100.683,100.977
117,NA,NA,1,"8214","control","Pulse60",100.641,101.347,100.31,100.641
118,NA,NA,1,"8214","control","Pulse60",100.318,100.435,100.518,100.318
119,NA,NA,1,"8214","control","Pulse60",100.229,100.113,100.405,100.229
120,NA,NA,1,"8214","control","Pulse60",100.078,100.502,100.169,100.078
121,NA,NA,1,"8214","control","Pulse60",100.804,101.368,100.345,100.804
122,NA,NA,1,"8214","control","Pulse60",100.649,101.318,100.464,100.649
123,NA,NA,1,"8214","control","Pulse60",99.8882,100.099,99.7949,99.8882
124,NA,NA,1,"8214","control","Pulse60",99.4591,99.4629,99.5821,99.4591
125,NA,NA,1,"8214","control","Pulse60",99.2156,98.9316,99.6525,99.2156
126,NA,NA,1,"8214","control","Pulse60",100.092,99.9959,100.179,100.092
127,NA,NA,1,"8214","control","Pulse60",100.815,101.331,100.256,100.815
128,NA,NA,1,"8214","control","Pulse60",100.303,100.798,100.068,100.303
129,NA,NA,1,"8214","control","Pulse60",99.5157,99.4899,99.3086,99.5157
130,NA,NA,1,"8214","control","Pulse60",99.5002,99.5392,99.3771,99.5002
131,NA,NA,1,"8214","control","Pulse60",98.6488,97.9327,99.1535,98.6488
132,NA,NA,1,"8214","control","Pulse60",98.1174,97.3584,99.0689,98.1174
1,NA,NA,1,"8244","control","Pulse60",99.7889,99.6502,99.9322,99.7889
2,NA,NA,1,"8244","control","Pulse60",98.1918,98.2351,97.6954,98.1918
3,NA,NA,1,"8244","control","Pulse60",99.845,100.143,99.8844,99.845
4,NA,NA,1,"8244","control","Pulse60",98.6376,98.3044,98.2705,98.6376
5,NA,NA,1,"8244","control","Pulse60",99.3568,99.0633,99.2448,99.3568
6,NA,NA,1,"8244","control","Pulse60",98.2829,97.8089,98.1192,98.2829
7,NA,NA,1,"8244","control","Pulse60",99.0126,98.8489,98.8989,99.0126
8,NA,NA,1,"8244","control","Pulse60",99.9753,100.108,99.8223,99.9753
9,NA,NA,1,"8244","control","Pulse60",98.9232,98.8994,98.3279,98.9232
10,NA,NA,1,"8244","control","Pulse60",99.672,99.8976,99.5186,99.672
11,NA,NA,1,"8244","control","Pulse60",98.3992,98.1641,97.7607,98.3992
12,NA,NA,1,"8244","control","Pulse60",99.6844,99.7763,99.2793,99.6844
13,NA,NA,1,"8244","control","Pulse60",99.08,98.8397,98.9183,99.08
14,NA,NA,1,"8244","control","Pulse60",98.6626,98.3356,98.4414,98.6626
15,NA,NA,1,"8244","control","Pulse60",99.7213,99.9918,99.4454,99.7213
16,NA,NA,1,"8244","control","Pulse60",100.263,100.59,100.153,100.263
17,NA,NA,1,"8244","control","Pulse60",99.9375,100.098,99.2788,99.9375
18,NA,NA,1,"8244","control","Pulse60",99.5051,99.4365,99.0725,99.5051
19,NA,NA,1,"8244","control","Pulse60",100.648,101.02,100.316,100.648
20,NA,NA,1,"8244","control","Pulse60",99.593,99.4991,99.8044,99.593
21,NA,NA,1,"8244","control","Pulse60",99.2,98.8437,99.1169,99.2
22,NA,NA,1,"8244","control","Pulse60",98.7313,98.2515,98.9591,98.7313
23,NA,NA,1,"8244","control","Pulse60",98.9765,98.3675,99.1479,98.9765
24,NA,NA,1,"8244","control","Pulse60",99.8558,99.6471,100.236,99.8558
25,NA,NA,1,"8244","control","Pulse60",99.3054,99.0495,99.7004,99.3054
26,NA,NA,1,"8244","control","Pulse60",99.1189,98.4187,99.1575,99.1189
27,NA,NA,1,"8244","control","Pulse60",99.4447,98.9883,99.9659,99.4447
28,NA,NA,1,"8244","control","Pulse60",99.8698,99.6858,100.297,99.8698
29,NA,NA,1,"8244","control","Pulse60",100.173,99.6817,100.535,100.173
30,NA,NA,1,"8244","control","Pulse60",99.8612,99.8598,99.435,99.8612
31,NA,NA,1,"8244","control","Pulse60",99.8198,100.169,99.6708,99.8198
32,NA,NA,1,"8244","control","Pulse60",99.8111,99.8549,99.9826,99.8111
33,NA,NA,1,"8244","control","Pulse60",99.2307,99.1541,99.3799,99.2307
34,NA,NA,1,"8244","control","Pulse60",99.3955,99.0556,99.3634,99.3955
35,NA,NA,1,"8244","control","Pulse60",99.3136,98.8511,99.3045,99.3136
36,NA,NA,1,"8244","control","Pulse60",99.3021,99.196,99.3915,99.3021
37,NA,NA,1,"8244","control","Pulse60",99.043,99.0679,99.0784,99.043
38,NA,NA,1,"8244","control","Pulse60",98.8411,98.6494,99.2652,98.8411
39,NA,NA,1,"8244","control","Pulse60",98.9865,98.5074,99.2564,98.9865
40,NA,NA,1,"8244","control","Pulse60",99.935,99.6833,99.8691,99.935
41,NA,NA,1,"8244","control","Pulse60",99.6143,99.6005,99.2522,99.6143
42,NA,NA,1,"8244","control","Pulse60",100.443,100.913,100.14,100.443
43,NA,NA,1,"8244","control","Pulse60",99.7843,99.9432,99.8415,99.7843
44,NA,NA,1,"8244","control","Pulse60",99.7252,99.3675,99.8838,99.7252
45,NA,NA,1,"8244","control","Pulse60",99.3598,98.8983,99.3663,99.3598
46,NA,NA,1,"8244","control","Pulse60",100.078,99.6108,100.586,100.078
47,NA,NA,1,"8244","control","Pulse60",99.6467,99.3845,99.8583,99.6467
48,NA,NA,1,"8244","control","Pulse60",99.6667,99.5566,99.8133,99.6667
49,NA,NA,1,"8244","control","Pulse60",99.3076,98.9857,99.3312,99.3076
50,NA,NA,1,"8244","control","Pulse60",100.101,100.108,100.017,100.101
51,NA,NA,1,"8244","control","Pulse60",99.6871,99.4196,100.03,99.6871
52,NA,NA,1,"8244","control","Pulse60",99.9949,100.319,99.3531,99.9949
53,NA,NA,1,"8244","control","Pulse60",100.773,101.449,100.771,100.773
54,NA,NA,1,"8244","control","Pulse60",99.7413,99.9012,99.4177,99.7413
55,NA,NA,1,"8244","control","Pulse60",100.09,100.409,100.077,100.09
56,NA,NA,1,"8244","control","Pulse60",99.8674,99.3564,100.147,99.8674
57,NA,NA,1,"8244","control","Pulse60",100.972,101.306,101.059,100.972
58,NA,NA,1,"8244","control","Pulse60",100.7,101.035,100.554,100.7
59,NA,NA,1,"8244","control","Pulse60",99.8707,100.027,99.4951,99.8707
60,NA,NA,1,"8244","control","Pulse60",100.264,100.771,100.118,100.264
61,NA,NA,1,"8244","control","Pulse60",99.5416,99.525,99.1012,99.5416
62,NA,NA,1,"8244","control","Pulse60",100.095,99.5802,100.466,100.095
63,NA,NA,1,"8244","control","Pulse60",100.885,101.012,100.634,100.885
64,NA,NA,1,"8244","control","Pulse60",100.617,101.056,100.338,100.617
65,NA,NA,1,"8244","control","Pulse60",101.216,101.268,101.599,101.216
66,NA,NA,1,"8244","control","Pulse60",100.483,99.9287,100.786,100.483
67,NA,NA,1,"8244","control","Pulse60",99.5821,99.2295,99.6404,99.5821
68,NA,NA,1,"8244","control","Pulse60",99.6344,99.2898,99.8965,99.6344
69,NA,NA,1,"8244","control","Pulse60",99.5053,99.0079,100.312,99.5053
70,NA,NA,1,"8244","control","Pulse60",99.3464,98.8705,99.7525,99.3464
71,NA,NA,1,"8244","control","Pulse60",99.3819,99.0488,99.4345,99.3819
72,NA,NA,1,"8244","control","Pulse60",100.301,100.195,100.556,100.301
73,NA,NA,1,"8244","control","Pulse60",100.285,100.39,100.307,100.285
74,NA,NA,1,"8244","control","Pulse60",99.2578,98.9133,99.2212,99.2578
75,NA,NA,1,"8244","control","Pulse60",100.315,100.106,100.68,100.315
76,NA,NA,1,"8244","control","Pulse60",99.5825,99.3452,99.7191,99.5825
77,NA,NA,1,"8244","control","Pulse60",99.7644,99.3307,100.072,99.7644
78,NA,NA,1,"8244","control","Pulse60",101.23,102.083,101.08,101.23
79,NA,NA,1,"8244","control","Pulse60",99.8793,100.108,99.408,99.8793
80,NA,NA,1,"8244","control","Pulse60",100.479,101.108,100.519,100.479
81,NA,NA,1,"8244","control","Pulse60",99.6657,99.7503,99.704,99.6657
82,NA,NA,1,"8244","control","Pulse60",99.9772,100.355,99.9898,99.9772
83,NA,NA,1,"8244","control","Pulse60",100.458,101.395,100.222,100.458
84,NA,NA,1,"8244","control","Pulse60",99.8847,100.302,99.5609,99.8847
85,NA,NA,1,"8244","control","Pulse60",100.572,101.203,100.56,100.572
86,NA,NA,1,"8244","control","Pulse60",100.229,100.093,100.435,100.229
87,NA,NA,1,"8244","control","Pulse60",100.531,100.358,100.531,100.531
88,NA,NA,1,"8244","control","Pulse60",100.672,100.482,101.185,100.672
89,NA,NA,1,"8244","control","Pulse60",100.47,100.469,100.358,100.47
90,NA,NA,1,"8244","control","Pulse60",100.895,101.24,100.862,100.895
91,NA,NA,1,"8244","control","Pulse60",99.7615,99.3266,99.787,99.7615
92,NA,NA,1,"8244","control","Pulse60",99.7841,99.0655,100.316,99.7841
93,NA,NA,1,"8244","control","Pulse60",99.6797,99.1322,99.9188,99.6797
94,NA,NA,1,"8244","control","Pulse60",100.116,99.4085,100.808,100.116
95,NA,NA,1,"8244","control","Pulse60",100.145,99.8696,100.794,100.145
96,NA,NA,1,"8244","control","Pulse60",100.156,99.7227,100.589,100.156
97,NA,NA,1,"8244","control","Pulse60",100.327,99.6342,100.645,100.327
98,NA,NA,1,"8244","control","Pulse60",100.503,100.368,100.616,100.503
99,NA,NA,1,"8244","control","Pulse60",100.539,100.724,100.671,100.539
100,NA,NA,1,"8244","control","Pulse60",100.174,99.8532,100.353,100.174
101,NA,NA,1,"8244","control","Pulse60",100.115,100.061,99.9781,100.115
102,NA,NA,1,"8244","control","Pulse60",100.985,101.53,100.593,100.985
103,NA,NA,1,"8244","control","Pulse60",100.478,100.944,100.239,100.478
104,NA,NA,1,"8244","control","Pulse60",100.378,100.871,99.7892,100.378
105,NA,NA,1,"8244","control","Pulse60",100.855,101.543,100.752,100.855
106,NA,NA,1,"8244","control","Pulse60",100.873,101.681,100.774,100.873
107,NA,NA,1,"8244","control","Pulse60",101.134,101.593,100.973,101.134
108,NA,NA,1,"8244","control","Pulse60",100.801,101.68,100.505,100.801
109,NA,NA,1,"8244","control","Pulse60",100.334,101.003,100.13,100.334
110,NA,NA,1,"8244","control","Pulse60",99.6274,99.5356,99.671,99.6274
111,NA,NA,1,"8244","control","Pulse60",100.618,101.232,100.535,100.618
112,NA,NA,1,"8244","control","Pulse60",100.963,101.702,100.994,100.963
113,NA,NA,1,"8244","control","Pulse60",100.792,101.011,100.577,100.792
114,NA,NA,1,"8244","control","Pulse60",100.639,101.176,100.568,100.639
115,NA,NA,1,"8244","control","Pulse60",100.179,100.173,99.9724,100.179
116,NA,NA,1,"8244","control","Pulse60",100.547,100.827,100.509,100.547
117,NA,NA,1,"8244","control","Pulse60",99.4612,99.0085,99.4922,99.4612
118,NA,NA,1,"8244","control","Pulse60",100.395,100.214,100.398,100.395
119,NA,NA,1,"8244","control","Pulse60",99.3737,98.9654,99.2131,99.3737
120,NA,NA,1,"8244","control","Pulse60",100.398,99.9905,100.739,100.398
121,NA,NA,1,"8244","control","Pulse60",100.213,99.6845,100.601,100.213
122,NA,NA,1,"8244","control","Pulse60",100.888,100.614,101.179,100.888
123,NA,NA,1,"8244","control","Pulse60",100.042,99.5939,100.089,100.042
124,NA,NA,1,"8244","control","Pulse60",101.468,102.007,101.563,101.468
125,NA,NA,1,"8244","control","Pulse60",100.364,100.402,100.147,100.364
126,NA,NA,1,"8244","control","Pulse60",101.554,101.944,101.772,101.554
127,NA,NA,1,"8244","control","Pulse60",100.379,100.704,100.154,100.379
128,NA,NA,1,"8244","control","Pulse60",101.44,102.063,101.236,101.44
129,NA,NA,1,"8244","control","Pulse60",101.281,101.956,101.164,101.281
130,NA,NA,1,"8244","control","Pulse60",101.125,101.798,100.91,101.125
131,NA,NA,1,"8244","control","Pulse60",101,101.609,100.735,101
132,NA,NA,1,"8244","control","Pulse60",100.295,100.685,100.209,100.295
1,NA,NA,1,"8263","control","Pulse60",100.399,101.074,99.87,100.399
2,NA,NA,1,"8263","control","Pulse60",99.0113,98.5078,99.2509,99.0113
3,NA,NA,1,"8263","control","Pulse60",98.7259,98.3377,99.3515,98.7259
4,NA,NA,1,"8263","control","Pulse60",98.85,98.1434,99.6605,98.85
5,NA,NA,1,"8263","control","Pulse60",98.998,98.9273,99.468,98.998
6,NA,NA,1,"8263","control","Pulse60",99.942,100.323,99.9799,99.942
7,NA,NA,1,"8263","control","Pulse60",100.434,100.919,99.7696,100.434
8,NA,NA,1,"8263","control","Pulse60",99.9515,100.559,99.7983,99.9515
9,NA,NA,1,"8263","control","Pulse60",98.6784,98.6183,99.15,98.6784
10,NA,NA,1,"8263","control","Pulse60",97.8993,97.0932,98.7273,97.8993
11,NA,NA,1,"8263","control","Pulse60",98.4276,97.5535,99.1941,98.4276
12,NA,NA,1,"8263","control","Pulse60",98.647,98.9337,98.9421,98.647
13,NA,NA,1,"8263","control","Pulse60",97.8593,97.3031,98.4785,97.8593
14,NA,NA,1,"8263","control","Pulse60",98.1846,97.6132,98.8112,98.1846
15,NA,NA,1,"8263","control","Pulse60",99.4452,98.7842,99.5642,99.4452
16,NA,NA,1,"8263","control","Pulse60",100.456,100.294,100.504,100.456
17,NA,NA,1,"8263","control","Pulse60",100.461,100.96,99.7549,100.461
18,NA,NA,1,"8263","control","Pulse60",99.444,99.4325,99.1221,99.444
19,NA,NA,1,"8263","control","Pulse60",99.87,99.6513,99.8665,99.87
20,NA,NA,1,"8263","control","Pulse60",99.757,99.6136,100.109,99.757
21,NA,NA,1,"8263","control","Pulse60",100.127,100.62,99.9097,100.127
22,NA,NA,1,"8263","control","Pulse60",99.0644,98.647,99.4025,99.0644
23,NA,NA,1,"8263","control","Pulse60",99.3867,98.78,99.5798,99.3867
24,NA,NA,1,"8263","control","Pulse60",99.5791,99.4823,99.8216,99.5791
25,NA,NA,1,"8263","control","Pulse60",100.41,100.675,100.071,100.41
26,NA,NA,1,"8263","control","Pulse60",100.484,100.608,100.069,100.484
27,NA,NA,1,"8263","control","Pulse60",99.9733,100.022,99.7596,99.9733
28,NA,NA,1,"8263","control","Pulse60",100.624,101.12,101.029,100.624
29,NA,NA,1,"8263","control","Pulse60",100.893,100.678,101.366,100.893
30,NA,NA,1,"8263","control","Pulse60",100.05,100.349,100.169,100.05
31,NA,NA,1,"8263","control","Pulse60",100.539,100.485,100.317,100.539
32,NA,NA,1,"8263","control","Pulse60",99.9005,100.508,99.1781,99.9005
33,NA,NA,1,"8263","control","Pulse60",98.0146,97.577,98.3278,98.0146
34,NA,NA,1,"8263","control","Pulse60",98.4918,98.0874,99.0965,98.4918
35,NA,NA,1,"8263","control","Pulse60",97.1663,96.0327,97.9293,97.1663
36,NA,NA,1,"8263","control","Pulse60",97.4927,95.908,98.6508,97.4927
37,NA,NA,1,"8263","control","Pulse60",97.7396,97.6613,98.5479,97.7396
38,NA,NA,1,"8263","control","Pulse60",97.4011,96.4839,98.2361,97.4011
39,NA,NA,1,"8263","control","Pulse60",98.1349,97.7197,98.6541,98.1349
40,NA,NA,1,"8263","control","Pulse60",98.7207,98.2744,99.1558,98.7207
41,NA,NA,1,"8263","control","Pulse60",99.5789,99.1173,99.551,99.5789
42,NA,NA,1,"8263","control","Pulse60",100.015,99.78,100.159,100.015
43,NA,NA,1,"8263","control","Pulse60",100.559,100.624,100.432,100.559
44,NA,NA,1,"8263","control","Pulse60",100.264,100.367,100.064,100.264
45,NA,NA,1,"8263","control","Pulse60",100.31,100.571,100.259,100.31
46,NA,NA,1,"8263","control","Pulse60",100.605,100.508,100.812,100.605
47,NA,NA,1,"8263","control","Pulse60",100.75,101.23,100.475,100.75
48,NA,NA,1,"8263","control","Pulse60",101.191,101.328,101.092,101.191
49,NA,NA,1,"8263","control","Pulse60",100.864,100.816,100.183,100.864
50,NA,NA,1,"8263","control","Pulse60",100.57,100.528,100.309,100.57
51,NA,NA,1,"8263","control","Pulse60",100.509,100.779,100.289,100.509
52,NA,NA,1,"8263","control","Pulse60",100.97,102.264,100.381,100.97
53,NA,NA,1,"8263","control","Pulse60",100.299,99.9431,99.6741,100.299
54,NA,NA,1,"8263","control","Pulse60",100.53,101.017,99.8596,100.53
55,NA,NA,1,"8263","control","Pulse60",101.589,101.791,101.062,101.589
56,NA,NA,1,"8263","control","Pulse60",101.415,102.377,100.587,101.415
57,NA,NA,1,"8263","control","Pulse60",100.809,100.938,100.222,100.809
58,NA,NA,1,"8263","control","Pulse60",100.364,100.551,100.339,100.364
59,NA,NA,1,"8263","control","Pulse60",99.4234,98.9538,99.3736,99.4234
60,NA,NA,1,"8263","control","Pulse60",99.7249,99.1044,100.067,99.7249
61,NA,NA,1,"8263","control","Pulse60",99.7592,99.9436,99.9047,99.7592
62,NA,NA,1,"8263","control","Pulse60",100.397,100.345,100.353,100.397
63,NA,NA,1,"8263","control","Pulse60",102.353,103.668,101.481,102.353
64,NA,NA,1,"8263","control","Pulse60",102.249,102.794,101.385,102.249
65,NA,NA,1,"8263","control","Pulse60",102.024,102.258,100.859,102.024
66,NA,NA,1,"8263","control","Pulse60",100.837,101.236,100.002,100.837
67,NA,NA,1,"8263","control","Pulse60",100.789,101.014,99.9716,100.789
68,NA,NA,1,"8263","control","Pulse60",100.27,100.216,99.9086,100.27
69,NA,NA,1,"8263","control","Pulse60",100.555,100.372,100.174,100.555
70,NA,NA,1,"8263","control","Pulse60",100.177,100.426,99.7935,100.177
71,NA,NA,1,"8263","control","Pulse60",100.934,101.305,100.31,100.934
72,NA,NA,1,"8263","control","Pulse60",100.76,101.032,99.9837,100.76
73,NA,NA,1,"8263","control","Pulse60",102.321,103.462,101.184,102.321
74,NA,NA,1,"8263","control","Pulse60",101.446,101.563,100.196,101.446
75,NA,NA,1,"8263","control","Pulse60",101.379,101.78,100.931,101.379
76,NA,NA,1,"8263","control","Pulse60",100.215,100.21,99.8182,100.215
77,NA,NA,1,"8263","control","Pulse60",100.04,100.044,99.9425,100.04
78,NA,NA,1,"8263","control","Pulse60",100.884,100.905,100.72,100.884
79,NA,NA,1,"8263","control","Pulse60",100.64,100.861,100.735,100.64
80,NA,NA,1,"8263","control","Pulse60",100.263,100.324,99.9425,100.263
81,NA,NA,1,"8263","control","Pulse60",100.559,100.751,100.371,100.559
82,NA,NA,1,"8263","control","Pulse60",100.565,100.954,100.847,100.565
83,NA,NA,1,"8263","control","Pulse60",99.9996,100.765,99.9871,99.9996
84,NA,NA,1,"8263","control","Pulse60",99.3591,98.8353,99.7113,99.3591
85,NA,NA,1,"8263","control","Pulse60",99.2103,98.5152,99.5907,99.2103
86,NA,NA,1,"8263","control","Pulse60",99.4646,98.91,100.32,99.4646
87,NA,NA,1,"8263","control","Pulse60",101.021,101.004,100.86,101.021
88,NA,NA,1,"8263","control","Pulse60",100.675,100.858,100.509,100.675
89,NA,NA,1,"8263","control","Pulse60",100.844,101.107,100.241,100.844
90,NA,NA,1,"8263","control","Pulse60",99.9063,99.6798,99.8471,99.9063
91,NA,NA,1,"8263","control","Pulse60",100.574,100.982,100.165,100.574
92,NA,NA,1,"8263","control","Pulse60",99.6615,99.3228,99.8966,99.6615
93,NA,NA,1,"8263","control","Pulse60",99.7121,99.7906,99.8202,99.7121
94,NA,NA,1,"8263","control","Pulse60",101.156,101.676,101.278,101.156
95,NA,NA,1,"8263","control","Pulse60",101.278,102.161,100.104,101.278
96,NA,NA,1,"8263","control","Pulse60",100.183,100.784,99.5755,100.183
97,NA,NA,1,"8263","control","Pulse60",100.156,100.125,100.004,100.156
98,NA,NA,1,"8263","control","Pulse60",99.2293,98.9542,99.3083,99.2293
99,NA,NA,1,"8263","control","Pulse60",99.5871,98.9338,100.126,99.5871
100,NA,NA,1,"8263","control","Pulse60",100.038,99.6936,100.754,100.038
101,NA,NA,1,"8263","control","Pulse60",100.471,100.725,100.86,100.471
102,NA,NA,1,"8263","control","Pulse60",101.452,101.663,101.546,101.452
103,NA,NA,1,"8263","control","Pulse60",102.107,103.444,101.469,102.107
104,NA,NA,1,"8263","control","Pulse60",101.248,101.059,101.329,101.248
105,NA,NA,1,"8263","control","Pulse60",100.736,101.135,100.947,100.736
106,NA,NA,1,"8263","control","Pulse60",99.6046,99.026,100.097,99.6046
107,NA,NA,1,"8263","control","Pulse60",98.949,98.3243,99.6531,98.949
108,NA,NA,1,"8263","control","Pulse60",98.8622,98.9144,99.0125,98.8622
109,NA,NA,1,"8263","control","Pulse60",97.5137,96.4497,98.1491,97.5137
110,NA,NA,1,"8263","control","Pulse60",97.1161,95.6714,98.1724,97.1161
111,NA,NA,1,"8263","control","Pulse60",98.4855,97.7074,99.2209,98.4855
112,NA,NA,1,"8263","control","Pulse60",98.6274,98.3274,99.2193,98.6274
113,NA,NA,1,"8263","control","Pulse60",99.0784,98.3419,99.4099,99.0784
